830.000000,0.999771,87.506073
831.000000,0.999772,87.558826
832.000000,0.999772,87.611463
833.000000,0.999772,87.664135
834.000000,0.999772,87.716734
835.000000,0.999772,87.769317
836.000000,0.999772,87.821881
837.000000,0.999772,87.874386
838.000000,0.999773,87.926902
839.000000,0.999773,87.979347
840.000000,0.999773,88.031762
841.000000,0.999773,88.084156
842.000000,0.999773,88.136534
843.000000,0.999774,88.188879
844.000000,0.999773,88.241156
845.000000,0.999774,88.293425
846.000000,0.999774,88.345670
847.000000,0.999774,88.397884
848.000000,0.999774,88.450056
849.000000,0.999774,88.502232
850.000000,0.999774,88.554324
851.000000,0.999775,88.606420
852.000000,0.999774,88.658461
853.000000,0.999775,88.710496
854.000000,0.999775,88.762482
855.000000,0.999775,88.814457
856.000000,0.999775,88.866372
857.000000,0.999775,88.918279
858.000000,0.999775,88.970161
859.000000,0.999776,89.022014
860.000000,0.999776,89.073837
861.000000,0.999776,89.125601
862.000000,0.999776,89.177348
863.000000,0.999776,89.229065
864.000000,0.999776,89.280782
865.000000,0.999777,89.332461
866.000000,0.999777,89.384079
867.000000,0.999777,89.435676
868.000000,0.999777,89.487252
869.000000,0.999777,89.538779
870.000000,0.999777,89.590302
871.000000,0.999777,89.641796
872.000000,0.999777,89.693243
873.000000,0.999777,89.744682
874.000000,0.999777,89.796053
875.000000,0.999778,89.847428
876.000000,0.999777,89.898745
877.000000,0.999778,89.950064
878.000000,0.999778,90.001333
879.000000,0.999778,90.052598
880.000000,0.999778,90.103810
881.000000,0.999778,90.155007
882.000000,0.999779,90.206190
883.000000,0.999778,90.257296
884.000000,0.999778,90.308399
885.000000,0.999779,90.359489
886.000000,0.999779,90.410544
887.000000,0.999779,90.461557
888.000000,0.999779,90.512547
889.000000,0.999779,90.563503
890.000000,0.999780,90.614451
891.000000,0.999780,90.665347
892.000000,0.999780,90.716207
893.000000,0.999780,90.767072
894.000000,0.999780,90.817884
895.000000,0.999780,90.868674
896.000000,0.999780,90.919450
897.000000,0.999780,90.970173
898.000000,0.999780,91.020867
899.000000,0.999780,91.071532
900.000000,0.999781,91.122181
901.000000,0.999781,91.172814
902.000000,0.999781,91.223403
903.000000,0.999781,91.273956
904.000000,0.999781,91.324507
905.000000,0.999781,91.375007
906.000000,0.999782,91.425503
907.000000,0.999781,91.475931
908.000000,0.999782,91.526372
909.000000,0.999782,91.576748
910.000000,0.999782,91.627128
911.000000,0.999782,91.677467
912.000000,0.999782,91.727783
913.000000,0.999782,91.778066
914.000000,0.999782,91.828338
915.000000,0.999782,91.878549
916.000000,0.999782,91.928757
917.000000,0.999783,91.978929
918.000000,0.999783,92.029088
919.000000,0.999783,92.079208
920.000000,0.999783,92.129316
921.000000,0.999783,92.179356
922.000000,0.999783,92.229401
923.000000,0.999783,92.279424
924.000000,0.999784,92.329411
925.000000,0.999784,92.379364
926.000000,0.999784,92.429300
927.000000,0.999784,92.479200
928.000000,0.999784,92.529075
929.000000,0.999784,92.578954
930.000000,0.999784,92.628757
931.000000,0.999784,92.678555
932.000000,0.999785,92.728337
933.000000,0.999785,92.778066
